QID,W1,W2,Sim,model,layer,pooling,cosine_similarity,model_name,pair_total_subtoken_count,pair_max_subtoken_count,clean_pair,split_pair,word1_is_split,word2_is_split,both_words_split,pair_avg_subtoken_char_length,word1_avg_subtoken_char_length,word2_avg_subtoken_char_length,word1_subtoken_count_per_char,word2_subtoken_count_per_char
268,kral,affedişi,0.166666667,mBERT,1,first,0.2770785172344834,bert-base-multilingual-cased,6,4,False,True,True,True,True,2.0,2.0,2.0,0.5,0.5
269,yeni,gençmişçesine,1.25,mBERT,1,first,0.4839350478944596,bert-base-multilingual-cased,5,4,False,True,False,True,False,3.4,4.0,3.25,0.25,0.3076923076923077
270,öğrenci,hayta,0.833333333,mBERT,1,first,0.293185896669068,bert-base-multilingual-cased,6,4,False,True,True,True,True,2.0,1.75,2.5,0.5714285714285714,0.4
271,araba,petrol,1.416666667,mBERT,1,first,0.4568676389788434,bert-base-multilingual-cased,3,2,False,True,True,False,False,3.6666666666666665,2.5,6.0,0.4,0.1666666666666666
272,şiddetli,sarsıcı,6.25,mBERT,1,first,0.2326759862442368,bert-base-multilingual-cased,6,3,False,True,True,True,True,2.5,2.6666666666666665,2.3333333333333335,0.375,0.4285714285714285
273,su,deniz,3.666666667,mBERT,1,first,0.3654291368150877,bert-base-multilingual-cased,2,1,True,False,False,False,False,3.5,2.0,5.0,0.5,0.2
274,başlamadılarsa,başladılarsa,0.0,mBERT,1,first,0.5164331916754941,bert-base-multilingual-cased,8,5,False,True,True,True,True,3.25,2.8,4.0,0.3571428571428571,0.25
275,normalleşiyor,anormalleşiyor,0.0,mBERT,1,first,0.30231866162788945,bert-base-multilingual-cased,9,5,False,True,True,True,True,3.0,3.25,2.8,0.3076923076923077,0.3571428571428571
276,kan,kırmızı,1.833333333,mBERT,1,first,0.37654415227385596,bert-base-multilingual-cased,3,2,False,True,False,True,False,3.3333333333333335,3.0,3.5,0.3333333333333333,0.2857142857142857
277,beyaz,papatya,1.333333333,mBERT,1,first,0.32349722773999656,bert-base-multilingual-cased,3,2,False,True,False,True,False,4.0,5.0,3.5,0.2,0.2857142857142857
278,kıyı,ormanlık,0.5,mBERT,1,first,0.3440110966251938,bert-base-multilingual-cased,6,3,False,True,True,True,True,2.0,1.3333333333333333,2.6666666666666665,0.75,0.375
279,orman,kabristan,0.666666667,mBERT,1,first,0.3195640046274466,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.8,2.5,3.0,0.4,0.3333333333333333
280,üşengen,harika,0.25,mBERT,1,first,0.29617407321878697,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.6,2.3333333333333335,3.0,0.4285714285714285,0.3333333333333333
281,normalleşiyor,ısınmış,0.166666667,mBERT,1,first,0.2175526509736716,bert-base-multilingual-cased,7,4,False,True,True,True,True,2.857142857142857,3.25,2.3333333333333335,0.3076923076923077,0.4285714285714285
282,radyo,müzik,3.583333333,mBERT,1,first,0.5176070380481739,bert-base-multilingual-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
283,suçlu,masum,0.0,mBERT,1,first,0.2840097777311248,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.0,1.6666666666666667,2.5,0.6,0.4
284,erkekçene,yüreklicesine,3.583333333,mBERT,1,first,0.22887049447173735,bert-base-multilingual-cased,8,5,False,True,True,True,True,2.75,3.0,2.6,0.3333333333333333,0.3846153846153846
285,ısınmış,barıştırılırken,0.666666667,mBERT,1,first,0.21458009878859263,bert-base-multilingual-cased,7,4,False,True,True,True,True,3.142857142857143,2.3333333333333335,3.75,0.4285714285714285,0.2666666666666666
286,pratikleştirsin,kavramsallaştırsın,0.166666667,mBERT,1,first,0.3574373675142801,bert-base-multilingual-cased,12,7,False,True,True,True,True,2.75,3.0,2.5714285714285716,0.3333333333333333,0.3888888888888889
287,televizyon,cenin,0.25,mBERT,1,first,0.30221904063792104,bert-base-multilingual-cased,3,2,False,True,False,True,False,5.0,10.0,2.5,0.1,0.4
288,pimpirikli,bıçak,0.166666667,mBERT,1,first,0.29945947280853424,bert-base-multilingual-cased,7,4,False,True,True,True,True,2.142857142857143,2.5,1.6666666666666667,0.4,0.6
289,mezarlık,ormanlık,1.083333333,mBERT,1,first,0.3404590510619292,bert-base-multilingual-cased,6,3,False,True,True,True,True,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.375,0.375
290,mutluluk,harika,2.0,mBERT,1,first,0.29866435202681396,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.8,2.6666666666666665,3.0,0.375,0.3333333333333333
291,hastane,rahatsız,2.166666667,mBERT,1,first,0.2421858725161672,bert-base-multilingual-cased,5,3,False,True,True,True,True,3.0,3.5,2.6666666666666665,0.2857142857142857,0.375
292,özgür,yardım,0.166666667,mBERT,1,first,0.4094323458606901,bert-base-multilingual-cased,4,3,False,True,True,False,False,2.75,1.6666666666666667,6.0,0.6,0.1666666666666666
293,horultu,saray,0.25,mBERT,1,first,0.40822316139469406,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.4,2.3333333333333335,2.5,0.4285714285714285,0.4
294,üretim,sanatçı,1.166666667,mBERT,1,first,0.2680300311781809,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.6,2.0,3.5,0.5,0.2857142857142857
295,peşinatsız,ekonomi,0.666666667,mBERT,1,first,0.24139628736156404,bert-base-multilingual-cased,5,4,False,True,True,False,False,3.4,2.5,7.0,0.4,0.1428571428571428
296,mutfak,ocak,1.666666667,mBERT,1,first,0.26432537738804895,bert-base-multilingual-cased,6,4,False,True,True,True,True,1.6666666666666667,1.5,2.0,0.6666666666666666,0.5
297,böcek,kelebek,2.5,mBERT,1,first,0.26239845561715613,bert-base-multilingual-cased,6,3,False,True,True,True,True,2.0,1.6666666666666667,2.3333333333333335,0.6,0.4285714285714285
298,çenebazlığına,geçirgen,0.166666667,mBERT,1,first,0.35840888795373005,bert-base-multilingual-cased,8,5,False,True,True,True,True,2.625,2.6,2.6666666666666665,0.3846153846153846,0.375
299,geçirgen,cam,1.166666667,mBERT,1,first,0.26060210295306474,bert-base-multilingual-cased,4,3,False,True,True,False,False,2.75,2.6666666666666665,3.0,0.375,0.3333333333333333
300,beyaz,külot,1.416666667,mBERT,1,first,0.23528492136536772,bert-base-multilingual-cased,4,3,False,True,False,True,False,2.5,5.0,1.6666666666666667,0.2,0.6
301,tımarhane,deli,2.333333333,mBERT,1,first,0.3030050988290178,bert-base-multilingual-cased,6,4,False,True,True,True,True,2.1666666666666665,2.25,2.0,0.4444444444444444,0.5
302,muhalefetçiler,kemalci,2.090909091,mBERT,1,first,0.3007331817692296,bert-base-multilingual-cased,8,5,False,True,True,True,True,2.625,2.8,2.3333333333333335,0.3571428571428571,0.4285714285714285
303,savaştırılırken,cezalandırışı,0.666666667,mBERT,1,first,0.25425429770654884,bert-base-multilingual-cased,8,4,False,True,True,True,True,3.5,3.75,3.25,0.2666666666666666,0.3076923076923077
304,zaman,ikindi,1.833333333,mBERT,1,first,0.3837811077221911,bert-base-multilingual-cased,3,2,False,True,False,True,False,3.6666666666666665,5.0,3.0,0.2,0.3333333333333333
305,atatürkist,tecrübelenme,0.25,mBERT,1,first,0.21646651703480313,bert-base-multilingual-cased,10,6,False,True,True,True,True,2.2,2.5,2.0,0.4,0.5
306,lamba,geceleyin,1.333333333,mBERT,1,first,0.4080151735271438,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.8,2.5,3.0,0.4,0.3333333333333333
307,sabır,sabırsızlık,0.166666667,mBERT,1,first,0.9809640892191963,bert-base-multilingual-cased,8,5,False,True,True,True,True,2.0,1.6666666666666667,2.2,0.6,0.4545454545454545
308,transparan,deneyimleme,0.166666667,mBERT,1,first,0.31611376898245536,bert-base-multilingual-cased,7,4,False,True,True,True,True,3.0,3.3333333333333335,2.75,0.3,0.3636363636363636
309,haşarı,hayta,7.5,mBERT,1,first,0.3708075098767455,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.2,2.0,2.5,0.5,0.4
310,yiyecek,horoz,0.833333333,mBERT,1,first,0.2846787469360361,bert-base-multilingual-cased,6,3,False,True,True,True,True,2.0,2.3333333333333335,1.6666666666666667,0.4285714285714285,0.6
311,yoğurt,inançlılık,0.25,mBERT,1,first,0.24657046379489578,bert-base-multilingual-cased,7,4,False,True,True,True,True,2.2857142857142856,2.0,2.5,0.5,0.4
312,kıtlıklarda,bolluklarda,0.0,mBERT,1,first,0.21826144416740656,bert-base-multilingual-cased,7,4,False,True,True,True,True,3.142857142857143,2.75,3.6666666666666665,0.3636363636363636,0.2727272727272727
313,siyah,beyaz,0.0,mBERT,1,first,0.42626893715779157,bert-base-multilingual-cased,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
314,otomobil,tren,4.0,mBERT,1,first,0.2502952733640367,bert-base-multilingual-cased,4,3,False,True,True,False,False,3.0,2.6666666666666665,4.0,0.375,0.25
315,mutluluk,sicim,0.25,mBERT,1,first,0.23143992348979758,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.6,2.6666666666666665,2.5,0.375,0.4
316,fırın,ocak,6.666666667,mBERT,1,first,0.1904654998455766,bert-base-multilingual-cased,5,3,False,True,True,True,True,1.8,1.6666666666666667,2.0,0.6,0.5
317,ipek,kapüşon,0.833333333,mBERT,1,first,0.2201385420349775,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.2,2.0,2.3333333333333335,0.5,0.4285714285714285
318,savunmaktaydılar,saldırmaktaydılar,1.0,mBERT,1,first,0.22926079028749313,bert-base-multilingual-cased,11,6,False,True,True,True,True,3.0,3.2,2.8333333333333335,0.3125,0.3529411764705882
319,bitki,enginar,2.916666667,mBERT,1,first,0.2731368747656009,bert-base-multilingual-cased,3,2,False,True,False,True,False,4.0,5.0,3.5,0.2,0.2857142857142857
320,hukuk,nezle,0.25,mBERT,1,first,0.32322179410954655,bert-base-multilingual-cased,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
321,horultu,gürültü,5.166666667,mBERT,1,first,0.2751396332737792,bert-base-multilingual-cased,7,4,False,True,True,True,True,2.0,2.3333333333333335,1.75,0.4285714285714285,0.5714285714285714
322,süt,peynir,3.25,mBERT,1,first,0.30762248922128577,bert-base-multilingual-cased,5,3,False,True,True,True,True,1.8,1.5,2.0,0.6666666666666666,0.5
323,bağışlayışı,cezalandırışı,0.083333333,mBERT,1,first,0.2570797714303832,bert-base-multilingual-cased,9,5,False,True,True,True,True,2.6666666666666665,2.2,3.25,0.4545454545454545,0.3076923076923077
324,su,çiçek,0.916666667,mBERT,1,first,0.26530938054813547,bert-base-multilingual-cased,5,4,False,True,False,True,False,1.4,2.0,1.25,0.5,0.8
325,taşıt,gemicik,2.666666667,mBERT,1,first,0.30492678936952966,bert-base-multilingual-cased,6,3,False,True,True,True,True,2.0,1.6666666666666667,2.3333333333333335,0.6,0.4285714285714285
326,yiyecek,meyve,2.833333333,mBERT,1,first,0.1965437138472248,bert-base-multilingual-cased,6,3,False,True,True,True,True,2.0,2.3333333333333335,1.6666666666666667,0.4285714285714285,0.6
327,kuşku,şüphe,9.083333333,mBERT,1,first,0.34499267263287137,bert-base-multilingual-cased,6,3,False,True,True,True,True,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6,0.6
328,çocuk,anne,2.166666667,mBERT,1,first,0.3156377658467341,bert-base-multilingual-cased,3,2,False,True,False,True,False,3.0,5.0,2.0,0.2,0.5
329,iyiliyorsun,kötülüyorsun,0.0,mBERT,1,first,0.2164517980705839,bert-base-multilingual-cased,10,6,False,True,True,True,True,2.3,2.75,2.0,0.3636363636363636,0.5
330,şeffaf,saydam,8.5,mBERT,1,first,0.37585133058183806,bert-base-multilingual-cased,6,4,False,True,True,True,True,2.0,1.5,3.0,0.6666666666666666,0.3333333333333333
331,teizm,çerçeve,0.25,mBERT,1,first,0.2846454018667023,bert-base-multilingual-cased,6,4,False,True,True,True,True,2.0,2.5,1.75,0.4,0.5714285714285714
332,anormalleşiyor,kapüşon,0.181818182,mBERT,1,first,0.2631412905140402,bert-base-multilingual-cased,8,5,False,True,True,True,True,2.625,2.8,2.3333333333333335,0.3571428571428571,0.4285714285714285
333,sevgili,mutluluk,2.0,mBERT,1,first,0.339403305679704,bert-base-multilingual-cased,7,4,False,True,True,True,True,2.142857142857143,1.75,2.6666666666666665,0.5714285714285714,0.375
334,delilim,televizyon,0.166666667,mBERT,1,first,0.2985770645634125,bert-base-multilingual-cased,4,3,False,True,True,False,False,4.25,2.3333333333333335,10.0,0.4285714285714285,0.1
335,sofra,bıçak,1.416666667,mBERT,1,first,0.3017210105711585,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.0,2.5,1.6666666666666667,0.4,0.6
336,ipek,gömlek,1.75,mBERT,1,first,0.36548721897792136,bert-base-multilingual-cased,6,4,False,True,True,True,True,1.6666666666666667,2.0,1.5,0.5,0.6666666666666666
337,sanatçı,heykel,1.5,mBERT,1,first,0.30667959080094187,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.6,3.5,2.0,0.2857142857142857,0.5
338,medya,yağcılık,0.75,mBERT,1,first,0.22119947842025345,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.6,2.5,2.6666666666666665,0.4,0.375
339,din,ibadet,3.5,mBERT,1,first,0.27537186945869996,bert-base-multilingual-cased,3,2,False,True,False,True,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
340,tutsak,yakın,0.166666667,mBERT,1,first,0.2180518266309529,bert-base-multilingual-cased,4,3,False,True,True,False,False,2.75,2.0,5.0,0.5,0.2
341,zarar,para,0.666666667,mBERT,1,first,0.45645585304846525,bert-base-multilingual-cased,3,2,False,True,True,False,False,3.0,2.5,4.0,0.4,0.25
342,ateistlik,sekülerizmciler,1.75,mBERT,1,first,0.3470174452700181,bert-base-multilingual-cased,9,6,False,True,True,True,True,2.6666666666666665,3.0,2.5,0.3333333333333333,0.4
343,sabahlardaki,kahvaltı,1.25,mBERT,1,first,0.3496558687525253,bert-base-multilingual-cased,8,4,False,True,True,True,True,2.5,3.0,2.0,0.3333333333333333,0.5
344,kadın,anne,3.583333333,mBERT,1,first,0.28527505343939685,bert-base-multilingual-cased,3,2,False,True,False,True,False,3.0,5.0,2.0,0.2,0.5
345,sabır,mühendis,0.333333333,mBERT,1,first,0.26269686951678706,bert-base-multilingual-cased,7,4,False,True,True,True,True,1.8571428571428572,1.6666666666666667,2.0,0.6,0.5
346,yakın,sıkı,4.083333333,mBERT,1,first,0.4488870892112259,bert-base-multilingual-cased,3,2,False,True,False,True,False,3.0,5.0,2.0,0.2,0.5
347,saray,kral,2.666666667,mBERT,1,first,0.28271818475157917,bert-base-multilingual-cased,4,2,False,True,True,True,True,2.25,2.5,2.0,0.4,0.5
348,damar,mezar,0.25,mBERT,1,first,0.31272374273536085,bert-base-multilingual-cased,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
349,kuyumcu,mücevher,2.5,mBERT,1,first,0.3069264205109907,bert-base-multilingual-cased,7,4,False,True,True,True,True,2.142857142857143,2.3333333333333335,2.0,0.4285714285714285,0.5
350,müzik,ses,4.333333333,mBERT,1,first,0.44009388405461325,bert-base-multilingual-cased,2,1,True,False,False,False,False,4.0,5.0,3.0,0.2,0.3333333333333333
351,alet,terazi,2.0,mBERT,1,first,0.33085982771474665,bert-base-multilingual-cased,4,2,False,True,True,True,True,2.5,2.0,3.0,0.5,0.3333333333333333
352,kesintili,manavınkiler,0.166666667,mBERT,1,first,0.23666299508041377,bert-base-multilingual-cased,8,5,False,True,True,True,True,2.625,3.0,2.4,0.3333333333333333,0.4166666666666667
353,cansız,ahşap,0.833333333,mBERT,1,first,0.2732461392603983,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.2,3.0,1.6666666666666667,0.3333333333333333,0.6
354,otobüs,sefer,1.583333333,mBERT,1,first,0.24770691600818096,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.2,2.0,2.5,0.5,0.4
355,kahvaltı,adalet,0.25,mBERT,1,first,0.23872710324663604,bert-base-multilingual-cased,6,4,False,True,True,True,True,2.3333333333333335,2.0,3.0,0.5,0.3333333333333333
356,cam,büyücü,0.25,mBERT,1,first,0.24402363798062776,bert-base-multilingual-cased,5,4,False,True,False,True,False,1.8,3.0,1.5,0.3333333333333333,0.6666666666666666
357,anarşist,somurtma,0.166666667,mBERT,1,first,0.23612338246546094,bert-base-multilingual-cased,6,3,False,True,True,True,True,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.375,0.375
358,kıtlıklarda,tüketim,0.833333333,mBERT,1,first,0.42227147368837914,bert-base-multilingual-cased,7,4,False,True,True,True,True,2.5714285714285716,2.75,2.3333333333333335,0.3636363636363636,0.4285714285714285
359,kitaphane,kitap,2.75,mBERT,1,first,0.969897843174975,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.8,3.0,2.5,0.3333333333333333,0.4
360,kuşku,sabırsızlık,0.416666667,mBERT,1,first,0.2767264250155824,bert-base-multilingual-cased,8,5,False,True,True,True,True,2.0,1.6666666666666667,2.2,0.6,0.4545454545454545
361,çiçek,papatya,3.333333333,mBERT,1,first,0.23392169028438003,bert-base-multilingual-cased,6,4,False,True,True,True,True,2.0,1.25,3.5,0.8,0.2857142857142857
362,manken,kelebek,0.25,mBERT,1,first,0.3191155378128979,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.6,3.0,2.3333333333333335,0.3333333333333333,0.4285714285714285
363,ıslak,yağmur,1.833333333,mBERT,1,first,0.30454181314811657,bert-base-multilingual-cased,6,3,False,True,True,True,True,1.8333333333333333,1.6666666666666667,2.0,0.6,0.5
364,mühendis,üretim,1.166666667,mBERT,1,first,0.3580806128143508,bert-base-multilingual-cased,7,4,False,True,True,True,True,2.0,2.0,2.0,0.5,0.5
365,süreli,ebediyeten,0.833333333,mBERT,1,first,0.3394102842613893,bert-base-multilingual-cased,6,4,False,True,True,True,True,2.6666666666666665,3.0,2.5,0.3333333333333333,0.4
366,cisim,cihaz,1.916666667,mBERT,1,first,0.9811064011020367,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.0,2.5,1.6666666666666667,0.4,0.6
367,korumaktaydılar,öldürülüşündeki,0.166666667,mBERT,1,first,0.20075106298976786,bert-base-multilingual-cased,11,6,False,True,True,True,True,2.727272727272727,3.0,2.5,0.3333333333333333,0.4
368,aile,somut,0.166666667,mBERT,1,first,0.329765113271022,bert-base-multilingual-cased,3,2,False,True,False,True,False,3.0,4.0,2.5,0.25,0.4
369,ses,horultu,3.5,mBERT,1,first,0.31452961649895794,bert-base-multilingual-cased,4,3,False,True,False,True,False,2.5,3.0,2.3333333333333335,0.3333333333333333,0.4285714285714285
370,sesteş,evetçiler,0.166666667,mBERT,1,first,0.260638668494386,bert-base-multilingual-cased,6,4,False,True,True,True,True,2.5,3.0,2.25,0.3333333333333333,0.4444444444444444
371,kemalci,kemalizmcilerden,5.25,mBERT,1,first,0.9840712291379706,bert-base-multilingual-cased,8,5,False,True,True,True,True,2.875,2.3333333333333335,3.2,0.4285714285714285,0.3125
372,şiddetli,yorgunluk,0.333333333,mBERT,1,first,0.27164697116433323,bert-base-multilingual-cased,7,4,False,True,True,True,True,2.4285714285714284,2.6666666666666665,2.25,0.375,0.4444444444444444
373,papatya,gülüş,0.333333333,mBERT,1,first,0.2448949007323311,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.4,3.5,1.6666666666666667,0.2857142857142857,0.6
374,ocak,kabristan,0.25,mBERT,1,first,0.2535134298638061,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.6,2.0,3.0,0.5,0.3333333333333333
375,tecrübelenme,alışkın,2.833333333,mBERT,1,first,0.2607249302761201,bert-base-multilingual-cased,10,6,False,True,True,True,True,1.9,2.0,1.75,0.5,0.5714285714285714
376,haşarı,pimpirikli,0.25,mBERT,1,first,0.28412550178745444,bert-base-multilingual-cased,7,4,False,True,True,True,True,2.2857142857142856,2.0,2.5,0.5,0.4
377,transparan,yoğurt,0.166666667,mBERT,1,first,0.18892626049888672,bert-base-multilingual-cased,6,3,False,True,True,True,True,2.6666666666666665,3.3333333333333335,2.0,0.3,0.5
378,oruç,taksi,0.25,mBERT,1,first,0.23653083031710354,bert-base-multilingual-cased,4,2,False,True,True,True,True,2.25,2.0,2.5,0.5,0.4
379,kuyumcu,terazi,0.583333333,mBERT,1,first,0.29930110391999976,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.6,2.3333333333333335,3.0,0.4285714285714285,0.3333333333333333
380,oğlan,delikanlı,4.666666667,mBERT,1,first,0.4011241622080235,bert-base-multilingual-cased,6,3,False,True,True,True,True,2.3333333333333335,1.6666666666666667,3.0,0.6,0.3333333333333333
381,mezarlık,tavuk,0.25,mBERT,1,first,0.3177583210683115,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.6,2.6666666666666665,2.5,0.375,0.4
382,hamile,dükkan,0.25,mBERT,1,first,0.2709972491377537,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.4,3.0,2.0,0.3333333333333333,0.5
