QID,W1,W2,Sim,input_condition,model,layer,pooling,cosine_similarity,word1_context_sentence_count,word2_context_sentence_count,model_name,pair_total_subtoken_count,pair_max_subtoken_count,clean_pair,split_pair,word1_is_split,word2_is_split,both_words_split,pair_avg_subtoken_char_length,word1_avg_subtoken_char_length,word2_avg_subtoken_char_length,word1_subtoken_count_per_char,word2_subtoken_count_per_char
14,meslek,mühendis,2.416666667,contextual,mBERT,7,first,0.6946161326029239,7,5,bert-base-multilingual-cased,6,4,False,True,True,True,True,2.3333333333333335,3.0,2.0,0.3333333333333333,0.5
15,savunmaktaydılar,korumaktaydılar,8.166666667,contextual,mBERT,7,first,0.7507884356109472,15,15,bert-base-multilingual-cased,10,5,False,True,True,True,True,3.1,3.2,3.0,0.3125,0.3333333333333333
16,peynir,ipek,0.833333333,contextual,mBERT,7,first,0.6530895877515421,1,15,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.0,2.0,2.0,0.5,0.5
17,turizm,seyahat,4.5,contextual,mBERT,7,first,0.620061892957834,10,7,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.6,3.0,2.3333333333333335,0.3333333333333333,0.4285714285714285
18,tıknaz,uyumlu,0.166666667,contextual,mBERT,7,first,0.6285692677609303,4,9,bert-base-multilingual-cased,7,4,False,True,True,True,True,1.7142857142857142,1.5,2.0,0.6666666666666666,0.5
19,kemalci,atatürkist,8.75,contextual,mBERT,7,first,0.6664453016139635,10,15,bert-base-multilingual-cased,7,4,False,True,True,True,True,2.4285714285714284,2.3333333333333335,2.5,0.4285714285714285,0.4
20,polis,yardım,3.333333333,contextual,mBERT,7,first,0.6896039384105177,4,13,bert-base-multilingual-cased,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
21,gürültü,otobüs,0.916666667,contextual,mBERT,7,first,0.6369120155154906,9,9,bert-base-multilingual-cased,7,4,False,True,True,True,True,1.8571428571428572,1.75,2.0,0.5714285714285714,0.5
22,temiz,titiz,7.833333333,contextual,mBERT,7,first,0.6491057782507302,13,12,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.0,2.5,1.6666666666666667,0.4,0.6
23,kitaplıklar,kitap,3.5,contextual,mBERT,7,first,0.8901326846114352,14,15,bert-base-multilingual-cased,5,3,False,True,True,True,True,3.2,3.6666666666666665,2.5,0.2727272727272727,0.4
24,böcek,karınca,3.5,contextual,mBERT,7,first,0.6628869052706264,9,15,bert-base-multilingual-cased,6,3,False,True,True,True,True,2.0,1.6666666666666667,2.3333333333333335,0.6,0.4285714285714285
25,gazete,kitap,4.916666667,contextual,mBERT,7,first,0.6912263444368449,8,15,bert-base-multilingual-cased,4,2,False,True,True,True,True,2.75,3.0,2.5,0.3333333333333333,0.4
26,okul,kordon,0.25,contextual,mBERT,7,first,0.6549314935347388,3,14,bert-base-multilingual-cased,4,2,False,True,True,True,True,2.5,2.0,3.0,0.5,0.3333333333333333
27,ibadet,oruç,5.416666667,contextual,mBERT,7,first,0.6112668531535399,11,11,bert-base-multilingual-cased,4,2,False,True,True,True,True,2.5,3.0,2.0,0.3333333333333333,0.5
28,varlık,hayvan,2.416666667,contextual,mBERT,7,first,0.6749193644309681,15,15,bert-base-multilingual-cased,4,2,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
29,tüketim,üretim,0.25,contextual,mBERT,7,first,0.8266382927960623,12,11,bert-base-multilingual-cased,6,3,False,True,True,True,True,2.1666666666666665,2.3333333333333335,2.0,0.4285714285714285,0.5
30,sihirbaz,büyücü,7.583333333,contextual,mBERT,7,first,0.6991150021180482,15,10,bert-base-multilingual-cased,8,4,False,True,True,True,True,1.75,2.0,1.5,0.5,0.6666666666666666
31,giysi,gömlek,4.333333333,contextual,mBERT,7,first,0.7382680288575365,15,15,bert-base-multilingual-cased,7,4,False,True,True,True,True,1.5714285714285714,1.6666666666666667,1.5,0.6,0.6666666666666666
32,hayvan,tavuk,3.333333333,contextual,mBERT,7,first,0.6762571541711684,15,15,bert-base-multilingual-cased,4,2,False,True,True,True,True,2.75,3.0,2.5,0.3333333333333333,0.4
33,sevgili,çiçek,1.166666667,contextual,mBERT,7,first,0.6093867255506805,4,10,bert-base-multilingual-cased,8,4,False,True,True,True,True,1.5,1.75,1.25,0.5714285714285714,0.8
34,turizm,ekonomi,2.0,contextual,mBERT,7,first,0.7556862906263097,10,8,bert-base-multilingual-cased,3,2,False,True,True,False,False,4.333333333333333,3.0,7.0,0.3333333333333333,0.1428571428571428
35,eski,yeni,0.166666667,contextual,mBERT,7,first,0.8154548122901465,12,8,bert-base-multilingual-cased,2,1,True,False,False,False,False,4.0,4.0,4.0,0.25,0.25
36,yüzük,sevgili,1.416666667,contextual,mBERT,7,first,0.600952733881641,12,4,bert-base-multilingual-cased,7,4,False,True,True,True,True,1.7142857142857142,1.6666666666666667,1.75,0.6,0.5714285714285714
37,primatçaları,maymunsuları,6.333333333,contextual,mBERT,7,first,0.6338887586787606,13,10,bert-base-multilingual-cased,8,4,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
38,bilimci,faiz,0.25,contextual,mBERT,7,first,0.5202686488932133,9,9,bert-base-multilingual-cased,4,2,False,True,True,True,True,2.75,3.5,2.0,0.2857142857142857,0.5
39,gündüz,öğle,4.5,contextual,mBERT,7,first,0.6859160575895056,7,3,bert-base-multilingual-cased,6,3,False,True,True,True,True,1.6666666666666667,2.0,1.3333333333333333,0.5,0.75
40,otomobil,taksi,5.833333333,contextual,mBERT,7,first,0.572786268953141,3,3,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.6,2.6666666666666665,2.5,0.375,0.4
41,çare,sos,1.0,contextual,mBERT,7,first,0.608118481625742,12,15,bert-base-multilingual-cased,3,2,False,True,True,False,False,2.3333333333333335,2.0,3.0,0.5,0.3333333333333333
42,evrensel,sos,0.583333333,contextual,mBERT,7,first,0.5942975909284697,13,15,bert-base-multilingual-cased,4,3,False,True,True,False,False,2.75,2.6666666666666665,3.0,0.375,0.3333333333333333
43,viski,varlık,0.833333333,contextual,mBERT,7,first,0.5595782485573458,11,15,bert-base-multilingual-cased,4,2,False,True,True,True,True,2.75,2.5,3.0,0.4,0.3333333333333333
44,alacaklanmak,tabure,0.25,contextual,mBERT,7,first,0.576398692762119,13,11,bert-base-multilingual-cased,6,4,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
45,sebze,enginar,3.583333333,contextual,mBERT,7,first,0.5966715559014416,15,7,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.4,1.6666666666666667,3.5,0.6,0.2857142857142857
46,damar,rahatsız,0.583333333,contextual,mBERT,7,first,0.5924405643899824,15,4,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.6,2.5,2.6666666666666665,0.4,0.375
47,öğrenci,yağcılık,0.416666667,contextual,mBERT,7,first,0.683244953712219,15,12,bert-base-multilingual-cased,7,4,False,True,True,True,True,2.142857142857143,1.75,2.6666666666666665,0.5714285714285714,0.375
48,bitki,sebze,3.666666667,contextual,mBERT,7,first,0.6025082374368909,15,15,bert-base-multilingual-cased,4,3,False,True,False,True,False,2.5,5.0,1.6666666666666667,0.2,0.6
49,zarar,tımarhane,0.333333333,contextual,mBERT,7,first,0.6233781532405211,15,8,bert-base-multilingual-cased,6,4,False,True,True,True,True,2.3333333333333335,2.5,2.25,0.4,0.4444444444444444
50,kelebek,eski,0.166666667,contextual,mBERT,7,first,0.5531393851848859,10,12,bert-base-multilingual-cased,4,3,False,True,True,False,False,2.75,2.3333333333333335,4.0,0.4285714285714285,0.25
51,zaman,gündüz,2.5,contextual,mBERT,7,first,0.668464530910491,7,7,bert-base-multilingual-cased,4,3,False,True,False,True,False,2.75,5.0,2.0,0.2,0.5
52,meslek,polis,2.833333333,contextual,mBERT,7,first,0.6319739580426376,7,4,bert-base-multilingual-cased,3,2,False,True,True,False,False,3.6666666666666665,3.0,5.0,0.3333333333333333,0.2
53,su,yağmur,4.25,contextual,mBERT,7,first,0.6668735884803249,13,15,bert-base-multilingual-cased,4,3,False,True,False,True,False,2.0,2.0,2.0,0.5,0.5
54,nefes,soyut,0.666666667,contextual,mBERT,7,first,0.620330734608126,15,13,bert-base-multilingual-cased,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
55,yedigen,aykırı,0.25,contextual,mBERT,7,first,0.4934544066920612,10,10,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.6,3.5,2.0,0.2857142857142857,0.5
56,titiz,pimpirikli,6.25,contextual,mBERT,7,first,0.6737378870472903,12,4,bert-base-multilingual-cased,7,4,False,True,True,True,True,2.142857142857143,1.6666666666666667,2.5,0.6,0.4
57,fotoğraf,karton,1.0,contextual,mBERT,7,first,0.5996385709946075,7,14,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.8,2.6666666666666665,3.0,0.375,0.3333333333333333
58,tutsak,serbest,0.25,contextual,mBERT,7,first,0.6536945709857988,7,13,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.6,2.0,3.5,0.5,0.2857142857142857
59,fazlalık,ısınmış,0.166666667,contextual,mBERT,7,first,0.6541552118897316,6,10,bert-base-multilingual-cased,5,3,False,True,True,True,True,3.0,4.0,2.3333333333333335,0.25,0.4285714285714285
60,laikçiler,tepe,0.25,contextual,mBERT,7,first,0.49681343352783824,8,9,bert-base-multilingual-cased,6,4,False,True,True,True,True,2.1666666666666665,2.25,2.0,0.4444444444444444,0.5
61,suçlu,bağışlayışı,0.416666667,contextual,mBERT,7,first,0.6349544093088136,12,15,bert-base-multilingual-cased,8,5,False,True,True,True,True,2.0,1.6666666666666667,2.2,0.6,0.4545454545454545
62,serbest,radyo,0.166666667,contextual,mBERT,7,first,0.5726813611125083,13,6,bert-base-multilingual-cased,3,2,False,True,True,False,False,4.0,3.5,5.0,0.2857142857142857,0.2
63,uzun,tıknaz,0.166666667,contextual,mBERT,7,first,0.6245485756227898,14,4,bert-base-multilingual-cased,5,4,False,True,False,True,False,2.0,4.0,1.5,0.25,0.6666666666666666
64,kan,pıhtı,2.916666667,contextual,mBERT,7,first,0.6734288524662536,12,10,bert-base-multilingual-cased,5,4,False,True,False,True,False,1.6,3.0,1.25,0.3333333333333333,0.8
65,delilim,ispatım,9.166666667,contextual,mBERT,7,first,0.6340079255658114,12,11,bert-base-multilingual-cased,6,3,False,True,True,True,True,2.3333333333333335,2.3333333333333335,2.3333333333333335,0.4285714285714285,0.4285714285714285
66,erkekçene,eksik,0.166666667,contextual,mBERT,7,first,0.5660343365653013,8,5,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.8,3.0,2.5,0.3333333333333333,0.4
67,delilim,deli,0.666666667,contextual,mBERT,7,first,0.8934013870004096,12,8,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.2,2.3333333333333335,2.0,0.4285714285714285,0.5
68,üşengeç,üşengen,8.25,contextual,mBERT,7,first,0.9737355344159194,7,7,bert-base-multilingual-cased,7,4,False,True,True,True,True,2.0,1.75,2.3333333333333335,0.5714285714285714,0.4285714285714285
69,gül,dostçasına,0.25,contextual,mBERT,7,first,0.5728256763743136,13,15,bert-base-multilingual-cased,6,4,False,True,True,True,True,2.1666666666666665,1.5,2.5,0.6666666666666666,0.4
70,kum,karınca,1.166666667,contextual,mBERT,7,first,0.6655059937983548,10,15,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.0,1.5,2.3333333333333335,0.6666666666666666,0.4285714285714285
71,tutsak,köle,7.0,contextual,mBERT,7,first,0.6448854552443298,7,6,bert-base-multilingual-cased,6,3,False,True,True,True,True,1.6666666666666667,2.0,1.3333333333333333,0.5,0.75
72,kazanç,aykırı,0.166666667,contextual,mBERT,7,first,0.5936833645190132,13,10,bert-base-multilingual-cased,6,3,False,True,True,True,True,2.0,2.0,2.0,0.5,0.5
73,içki,viski,4.25,contextual,mBERT,7,first,0.6811645573858944,12,11,bert-base-multilingual-cased,4,2,False,True,True,True,True,2.25,2.0,2.5,0.5,0.4
74,üşengen,yedigen,0.166666667,contextual,mBERT,7,first,0.5974965980196718,7,10,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.8,2.3333333333333335,3.5,0.4285714285714285,0.2857142857142857
75,mutfak,kahvaltı,2.0,contextual,mBERT,7,first,0.7167994393847841,8,14,bert-base-multilingual-cased,8,4,False,True,True,True,True,1.75,1.5,2.0,0.6666666666666666,0.5
76,çamaşır,külot,4.75,contextual,mBERT,7,first,0.659376832680297,4,14,bert-base-multilingual-cased,6,3,False,True,True,True,True,2.0,2.3333333333333335,1.6666666666666667,0.4285714285714285,0.6
77,yorgun,yorgunluk,4.916666667,contextual,mBERT,7,first,0.9031617634608707,3,4,bert-base-multilingual-cased,7,4,False,True,True,True,True,2.142857142857143,2.0,2.25,0.5,0.4444444444444444
78,transparan,kemik,0.166666667,contextual,mBERT,7,first,0.5906109108272082,15,10,bert-base-multilingual-cased,5,3,False,True,True,True,True,3.0,3.3333333333333335,2.5,0.3,0.4
79,muz,yoğurt,1.166666667,contextual,mBERT,7,first,0.6625988076383628,7,7,bert-base-multilingual-cased,5,3,False,True,True,True,True,1.8,1.5,2.0,0.6666666666666666,0.5
80,damar,kan,2.333333333,contextual,mBERT,7,first,0.6698462475285353,15,12,bert-base-multilingual-cased,3,2,False,True,True,False,False,2.6666666666666665,2.5,3.0,0.4,0.3333333333333333
81,ilkellik,cenin,0.333333333,contextual,mBERT,7,first,0.5240166759944689,14,5,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.6,2.6666666666666665,2.5,0.375,0.4
82,temiz,kirlice,0.25,contextual,mBERT,7,first,0.5683607170627345,13,6,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.4,2.5,2.3333333333333335,0.4,0.4285714285714285
83,modernite,öncülük,1.916666667,contextual,mBERT,7,first,0.5509068161512558,9,15,bert-base-multilingual-cased,5,3,False,True,True,True,True,3.2,4.5,2.3333333333333335,0.2222222222222222,0.4285714285714285
84,peşinatsız,borçlanmak,1.416666667,contextual,mBERT,7,first,0.6273864546618687,10,11,bert-base-multilingual-cased,8,4,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
85,öğrenci,kitap,1.416666667,contextual,mBERT,7,first,0.6103572253961247,15,15,bert-base-multilingual-cased,6,4,False,True,True,True,True,2.0,1.75,2.5,0.5714285714285714,0.4
86,mühendis,bilişim,2.333333333,contextual,mBERT,7,first,0.6705838838888106,5,14,bert-base-multilingual-cased,6,4,False,True,True,True,True,2.5,2.0,3.5,0.5,0.2857142857142857
87,zeki,çocuk,0.833333333,contextual,mBERT,7,first,0.5660873676944929,9,15,bert-base-multilingual-cased,3,2,False,True,True,False,False,3.0,2.0,5.0,0.5,0.2
88,avare,başıboş,8.416666667,contextual,mBERT,7,first,0.6976038831897818,4,7,bert-base-multilingual-cased,6,4,False,True,True,True,True,2.0,2.5,1.75,0.4,0.5714285714285714
89,tren,inançlılık,0.166666667,contextual,mBERT,7,first,0.5352678186473141,8,11,bert-base-multilingual-cased,5,4,False,True,False,True,False,2.8,4.0,2.5,0.25,0.4
90,mücevher,şahane,0.5,contextual,mBERT,7,first,0.7037785235631904,5,11,bert-base-multilingual-cased,7,4,False,True,True,True,True,2.0,2.0,2.0,0.5,0.5
91,başladılarsa,bitirdilerse,0.083333333,contextual,mBERT,7,first,0.5495646986953473,15,15,bert-base-multilingual-cased,7,4,False,True,True,True,True,3.4285714285714284,4.0,3.0,0.25,0.3333333333333333
92,keşiş,köle,0.583333333,contextual,mBERT,7,first,0.7299495999968196,7,6,bert-base-multilingual-cased,6,3,False,True,True,True,True,1.5,1.6666666666666667,1.3333333333333333,0.6,0.75
93,palto,ceket,6.75,contextual,mBERT,7,first,0.5928684246487868,5,7,bert-base-multilingual-cased,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
94,oksijen,su,2.0,contextual,mBERT,7,first,0.6987342842053584,15,13,bert-base-multilingual-cased,4,3,False,True,True,False,False,2.25,2.3333333333333335,2.0,0.4285714285714285,0.5
95,taşıt,tren,3.583333333,contextual,mBERT,7,first,0.6934033328114748,15,8,bert-base-multilingual-cased,4,3,False,True,True,False,False,2.25,1.6666666666666667,4.0,0.6,0.25
96,kıyı,tepe,0.916666667,contextual,mBERT,7,first,0.5904558218629619,9,9,bert-base-multilingual-cased,5,3,False,True,True,True,True,1.6,1.3333333333333333,2.0,0.75,0.5
97,adalet,vicdan,2.833333333,contextual,mBERT,7,first,0.5791853866386024,12,13,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.4,3.0,2.0,0.3333333333333333,0.5
98,rahatsız,alışkın,0.166666667,contextual,mBERT,7,first,0.5808780092765077,4,15,bert-base-multilingual-cased,7,4,False,True,True,True,True,2.142857142857143,2.6666666666666665,1.75,0.375,0.5714285714285714
99,kavramsallaştırsın,soyut,1.0,contextual,mBERT,7,first,0.6482018756044652,15,13,bert-base-multilingual-cased,9,7,False,True,True,True,True,2.5555555555555554,2.5714285714285716,2.5,0.3888888888888889,0.4
100,hayat,fani,1.583333333,contextual,mBERT,7,first,0.5762493804736603,7,8,bert-base-multilingual-cased,4,2,False,True,True,True,True,2.25,2.5,2.0,0.4,0.5
101,ıslak,deniz,1.833333333,contextual,mBERT,7,first,0.5887199303628311,11,9,bert-base-multilingual-cased,4,3,False,True,True,False,False,2.5,1.6666666666666667,5.0,0.6,0.2
102,kitaplıklar,kitaphane,7.166666667,contextual,mBERT,7,first,0.8759265164239648,14,8,bert-base-multilingual-cased,6,3,False,True,True,True,True,3.3333333333333335,3.6666666666666665,3.0,0.2727272727272727,0.3333333333333333
103,din,vicdan,1.75,contextual,mBERT,7,first,0.6374544919372418,8,13,bert-base-multilingual-cased,4,3,False,True,False,True,False,2.25,3.0,2.0,0.3333333333333333,0.5
104,brüt,çamaşır,0.25,contextual,mBERT,7,first,0.5735241420544316,9,4,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.2,2.0,2.3333333333333335,0.5,0.4285714285714285
105,tıknaz,şiddetli,0.333333333,contextual,mBERT,7,first,0.6862288433414995,4,7,bert-base-multilingual-cased,7,4,False,True,True,True,True,2.0,1.5,2.6666666666666665,0.6666666666666666,0.375
106,yüreklicesine,gevşek,0.166666667,contextual,mBERT,7,first,0.6873441338662721,4,15,bert-base-multilingual-cased,9,5,False,True,True,True,True,2.111111111111111,2.6,1.5,0.3846153846153846,0.6666666666666666
107,cenin,kuyumcu,0.166666667,contextual,mBERT,7,first,0.5434452661598678,5,2,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.4,2.5,2.3333333333333335,0.4,0.4285714285714285
108,gözlükçü,gözlük,2.75,contextual,mBERT,7,first,0.9600908277748098,6,14,bert-base-multilingual-cased,8,5,False,True,True,True,True,1.75,1.6,2.0,0.625,0.5
109,affedişi,cezalandırışı,0.166666667,contextual,mBERT,7,first,0.6333747706755891,11,10,bert-base-multilingual-cased,8,4,False,True,True,True,True,2.625,2.0,3.25,0.5,0.3076923076923077
110,bilişim,sebze,0.25,contextual,mBERT,7,first,0.627125794587288,14,15,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.4,3.5,1.6666666666666667,0.2857142857142857,0.6
111,iktidarcılar,sabahlardaki,0.166666667,contextual,mBERT,7,first,,7,0,bert-base-multilingual-cased,8,4,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
112,cinayetindeki,asosyalleştirdikleri,0.166666667,contextual,mBERT,7,first,,0,15,bert-base-multilingual-cased,11,7,False,True,True,True,True,3.0,3.25,2.857142857142857,0.3076923076923077,0.35
113,zarar,kazanç,0.083333333,contextual,mBERT,7,first,0.6756556869449089,15,13,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.2,2.5,2.0,0.4,0.5
114,kuş,turna,3.333333333,contextual,mBERT,7,first,0.6026734462394947,10,8,bert-base-multilingual-cased,4,2,False,True,True,True,True,2.0,1.5,2.5,0.6666666666666666,0.4
115,brüt,kesintili,0.333333333,contextual,mBERT,7,first,0.622754644839262,9,5,bert-base-multilingual-cased,5,3,False,True,True,True,True,2.6,2.0,3.0,0.5,0.3333333333333333
116,borçlanmak,faiz,1.416666667,contextual,mBERT,7,first,0.6107634443515367,11,9,bert-base-multilingual-cased,6,4,False,True,True,True,True,2.3333333333333335,2.5,2.0,0.4,0.5
117,zaman,öğle,2.833333333,contextual,mBERT,7,first,0.6272224756560066,7,3,bert-base-multilingual-cased,4,3,False,True,False,True,False,2.25,5.0,1.3333333333333333,0.2,0.75
118,mücevher,sicim,0.333333333,contextual,mBERT,7,first,0.590243285426757,5,14,bert-base-multilingual-cased,6,4,False,True,True,True,True,2.1666666666666665,2.0,2.5,0.5,0.4
119,külot,aile,0.25,contextual,mBERT,7,first,0.5999437626850924,14,8,bert-base-multilingual-cased,4,3,False,True,True,False,False,2.25,1.6666666666666667,4.0,0.6,0.25
120,mezarhane,mutfak,0.25,contextual,mBERT,7,first,0.6781482888699364,8,8,bert-base-multilingual-cased,7,4,False,True,True,True,True,2.142857142857143,3.0,1.5,0.3333333333333333,0.6666666666666666
121,bitirdilerse,geceleyin,0.166666667,contextual,mBERT,7,first,0.5774163209756414,15,15,bert-base-multilingual-cased,7,4,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
